0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
3127.660888671875,2026.0068359375,407.9588623046875,0.0006752610206604004,0.0010407879017293453,0.008433859795331955,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
3127.6611328125,2026.0072021484375,407.958251953125,0.0006737411022186279,0.001040235860273242,0.00843226257711649,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
3127.660888671875,2026.0084228515625,407.95556640625,0.0006741583347320557,0.001041332259774208,0.008441425859928131,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
3127.660888671875,2026.008544921875,407.9549560546875,0.0006728768348693848,0.0010409824317321181,0.008440879173576832,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
3127.6611328125,2026.0096435546875,407.9549560546875,0.0006631612777709961,0.0010488933185115457,0.00842110626399517,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
3127.6611328125,2026.010009765625,407.9544677734375,0.0006608963012695312,0.0010492891306057572,0.008418736048042774,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
3127.65771484375,2026.0048828125,407.9559326171875,0.0006726682186126709,0.001038301968947053,0.008436252363026142,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
3127.65771484375,2026.005126953125,407.9556884765625,0.000672072172164917,0.00103763397783041,0.008435760624706745,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
3127.660400390625,2026.01123046875,407.9564208984375,0.0006709396839141846,0.0010388189693912864,0.008427784778177738,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
3127.660400390625,2026.01171875,407.9560546875,0.0006702244281768799,0.0010383008047938347,0.008426554501056671,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
3127.663330078125,2026.0146484375,407.9598388671875,0.0006704032421112061,0.0010440723272040486,0.00842029508203268,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
3127.66357421875,2026.01513671875,407.9598388671875,0.0006697773933410645,0.0010441194754093885,0.008418574929237366,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
3127.659912109375,2026.002685546875,407.95654296875,0.0006905794143676758,0.0010424383217468858,0.00841890275478363,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
3127.659912109375,2026.002197265625,407.956298828125,0.000692516565322876,0.0010422863997519016,0.008417399600148201,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
3127.6611328125,2026.0072021484375,407.9580078125,0.0006753504276275635,0.001038812566548586,0.008426409214735031,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
3127.6611328125,2026.007080078125,407.9578857421875,0.0006750524044036865,0.0010384174529463053,0.008425911888480186,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
3127.660888671875,2026.001220703125,407.95751953125,0.0006753802299499512,0.001028489787131548,0.008427951484918594,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
3127.66064453125,2026.000732421875,407.9573974609375,0.0006752312183380127,0.001027182093821466,0.008427681401371956,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
3127.662353515625,2025.99658203125,407.9559326171875,0.0006761252880096436,0.0010096057085320354,0.008444059640169144,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
3127.662353515625,2025.995849609375,407.95556640625,0.0006761252880096436,0.0010067903203889728,0.00844535231590271,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
3127.662841796875,2025.9970703125,407.9537353515625,0.0006664097309112549,0.0010223875287920237,0.008431431837379932,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
3127.662841796875,2025.9964599609375,407.9532470703125,0.0006652176380157471,0.0010213188361376524,0.008431332185864449,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
3127.66357421875,2025.990966796875,407.956787109375,0.0006813704967498779,0.0010120955994352698,0.00843755155801773,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
3127.66357421875,2025.989990234375,407.956787109375,0.0006821751594543457,0.0010102044325321913,0.00843801535665989,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
3127.66162109375,2026.001220703125,407.9591064453125,0.0006830692291259766,0.0010254050139337778,0.008443674072623253,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
3127.66162109375,2026.001220703125,407.9591064453125,0.0006838440895080566,0.0010251873172819614,0.008444664999842644,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
3127.66455078125,2026.0052490234375,407.9638671875,0.0006889700889587402,0.0010395683348178864,0.00844944640994072,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
3127.66455078125,2026.0054931640625,407.96435546875,0.0006901323795318604,0.0010407385416328907,0.008450823836028576,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
3127.66162109375,2025.998046875,407.9639892578125,0.0007083415985107422,0.0010297131957486272,0.008443675003945827,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
3127.661865234375,2025.9976806640625,407.96435546875,0.0007115602493286133,0.001029641949571669,0.008444187231361866,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
3127.662353515625,2026.0015869140625,407.9639892578125,0.0007037222385406494,0.0010255742818117142,0.008454685099422932,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
3127.662353515625,2026.0015869140625,407.9642333984375,0.0007056295871734619,0.0010251858038827777,0.00845615565776825,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
3127.659423828125,2025.999267578125,407.964599609375,0.0007050633430480957,0.0010335330152884126,0.00845806859433651,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
3127.6591796875,2025.9990234375,407.9649658203125,0.0007067024707794189,0.0010340021690353751,0.008459631353616714,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
3127.660400390625,2026.001220703125,407.96484375,0.000710606575012207,0.001034075510688126,0.00844576582312584,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
3127.66015625,2026.001220703125,407.96533203125,0.0007125139236450195,0.0010344423353672028,0.008445820771157742,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
3127.658203125,2026.003173828125,407.966796875,0.0006936788558959961,0.0010435888543725014,0.008413873612880707,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
3127.658203125,2026.00341796875,407.96728515625,0.0006932616233825684,0.001044736010953784,0.008410888724029064,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
3127.65869140625,2025.996337890625,407.971435546875,0.0007059574127197266,0.001043071853928268,0.008430696092545986,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
3127.658447265625,2025.995849609375,407.9722900390625,0.0007070004940032959,0.001043973839841783,0.008429893292486668,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
3127.658447265625,2026.0074462890625,407.9779052734375,0.0006994307041168213,0.0010706026805564761,0.00843534991145134,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
3127.658203125,2026.008056640625,407.9788818359375,0.0006994009017944336,0.0010740224970504642,0.008435217663645744,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
3127.659423828125,2026.0181884765625,407.97998046875,0.0007047355175018311,0.0010778272990137339,0.008424097672104836,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
3127.6591796875,2026.01953125,407.9810791015625,0.0007052719593048096,0.001081243623048067,0.008422872051596642,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
3127.658447265625,2026.0191650390625,407.97412109375,0.0006969571113586426,0.0010759024880826473,0.008399998769164085,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
3127.658447265625,2026.0205078125,407.9744873046875,0.0006965100765228271,0.0010784429032355547,0.008396684192121029,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
3127.65966796875,2026.0230712890625,407.9779052734375,0.0006982684135437012,0.0010532831074669957,0.008414886891841888,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
3127.65966796875,2026.0242919921875,407.978759765625,0.0006981194019317627,0.001053221640177071,0.008413532748818398,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
3127.658203125,2026.0147705078125,407.9796142578125,0.0006972849369049072,0.001040226430632174,0.008410628885030746,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
3127.658203125,2026.01513671875,407.9803466796875,0.0006971657276153564,0.0010389048838987947,0.0084091080352664,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
3127.66015625,2026.0123291015625,407.9793701171875,0.0007002055644989014,0.0010464220540598035,0.00842120498418808,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
3127.66015625,2026.012451171875,407.9798583984375,0.0007003843784332275,0.001045996556058526,0.008421044796705246,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
3127.65771484375,2026.0137939453125,407.977783203125,0.000692516565322876,0.0010488112457096577,0.008414536714553833,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
3127.65771484375,2026.01416015625,407.9781494140625,0.0006917715072631836,0.0010487103136256337,0.008413792587816715,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
3127.658203125,2026.007568359375,407.97802734375,0.0007150173187255859,0.0010386055801063776,0.008440090343356133,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
3127.657958984375,2026.00732421875,407.9783935546875,0.0007171034812927246,0.0010375847341492772,0.008441919460892677,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
3127.657958984375,2026.0106201171875,407.9798583984375,0.0007031857967376709,0.0010385351488366723,0.008440233767032623,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
3127.657958984375,2026.0106201171875,407.9801025390625,0.0007034242153167725,0.0010377259459346533,0.008441736921668053,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
3127.657958984375,2026.0194091796875,407.9833984375,0.0007070004940032959,0.0010493225418031216,0.008448447100818157,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
3127.657958984375,2026.02001953125,407.984130859375,0.0007074475288391113,0.001049715792760253,0.00845046155154705,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
3127.65380859375,2026.01025390625,407.9788818359375,0.0007182657718658447,0.0010408393573015928,0.008436381816864014,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
3127.6533203125,2026.0101318359375,407.9791259765625,0.0007200539112091064,0.0010402803309261799,0.008436845615506172,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
3127.654541015625,2026.015380859375,407.9788818359375,0.0007156431674957275,0.0010492256842553616,0.008446700870990753,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
3127.654052734375,2026.015869140625,407.97900390625,0.0007165968418121338,0.0010496331378817558,0.008448099717497826,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
3127.654296875,2026.0084228515625,407.9776611328125,0.0007080137729644775,0.0010363672627136111,0.008434881456196308,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
3127.654052734375,2026.0084228515625,407.9776611328125,0.0007080137729644775,0.0010354238329455256,0.00843485165387392,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
3127.65478515625,2026.0068359375,407.97509765625,0.0007047653198242188,0.001035799621604383,0.008433216251432896,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
